challenge	difficulty	qubits	method	method_family	source_sessions	run_id	rank_type	rank	bitstring_qiskit	score_type	score	count	support	fraction	selected	review	validation	status	source_path	notes
64_26	easy	64	aer_mps_selected	mps	tree_tensor_sim_session	challenge-64_26.mps	sample_top	22	0110101010100011010111011000011100010110110100011100011001100110	sample_fraction	0.00537109375	22		0.00537109375	0			ok	../quantum-junction-tree-tensor/outputs/sim_11_26_34_41_49/json/challenge-64_26.mps.json	-
64_26	easy	64	aer_mps_selected	mps	quantum_peak_session	challenge-64_26.mps	sample_top	22	0110101010100011010111011000011100010110110100011100011001100110	sample_fraction	0.00537109375	22		0.00537109375	0			ok	outputs/sim_11_26_34_41_49/json/challenge-64_26.mps.json	-
64_26	easy	64	aer_mps_selected	mps	tree_tensor_sim_session	challenge-64_26.mps	sample_top	23	0110101011100011010111011000011110010110110010011100011001100110	sample_fraction	0.0048828125	20		0.0048828125	0			ok	../quantum-junction-tree-tensor/outputs/sim_11_26_34_41_49/json/challenge-64_26.mps.json	-
64_26	easy	64	aer_mps_selected	mps	quantum_peak_session	challenge-64_26.mps	sample_top	23	0110101011100011010111011000011110010110110010011100011001100110	sample_fraction	0.0048828125	20		0.0048828125	0			ok	outputs/sim_11_26_34_41_49/json/challenge-64_26.mps.json	-
64_26	easy	64	aer_mps_selected	mps	tree_tensor_sim_session	challenge-64_26.mps	sample_top	24	0110101010100011010111011000011100010110110000011100011001100110	sample_fraction	0.004638671875	19		0.004638671875	0			ok	../quantum-junction-tree-tensor/outputs/sim_11_26_34_41_49/json/challenge-64_26.mps.json	-
64_26	easy	64	aer_mps_selected	mps	quantum_peak_session	challenge-64_26.mps	sample_top	24	0110101010100011010111011000011100010110110000011100011001100110	sample_fraction	0.004638671875	19		0.004638671875	0			ok	outputs/sim_11_26_34_41_49/json/challenge-64_26.mps.json	-
64_26	easy	64	aer_mps_selected	mps	tree_tensor_sim_session	challenge-64_26.mps	sample_top	25	0110101000100011010111011000010100010110110010011100011001100110	sample_fraction	0.00439453125	18		0.00439453125	0			ok	../quantum-junction-tree-tensor/outputs/sim_11_26_34_41_49/json/challenge-64_26.mps.json	-
64_26	easy	64	aer_mps_selected	mps	quantum_peak_session	challenge-64_26.mps	sample_top	25	0110101000100011010111011000010100010110110010011100011001100110	sample_fraction	0.00439453125	18		0.00439453125	0			ok	outputs/sim_11_26_34_41_49/json/challenge-64_26.mps.json	-
64_34	moderate	64	aer_mps_selected	mps	tree_tensor_sim_session	challenge-64_34.mps	sample_top	1	0011010100010011001110101110100101001011001011011001111011100110	sample_fraction	0.134765625	552		0.134765625	1			ok	../quantum-junction-tree-tensor/outputs/sim_11_26_34_41_49/json/challenge-64_34.mps.json	-
64_34	moderate	64	aer_mps_selected	mps	quantum_peak_session	challenge-64_34.mps	sample_top	1	0011010100010011001110101110100101001011001011011001111011100110	sample_fraction	0.134765625	552		0.134765625	1			ok	outputs/sim_11_26_34_41_49/json/challenge-64_34.mps.json	-
64_34	moderate	64	aer_mps_selected	mps	tree_tensor_sim_session	challenge-64_34.mps	sample_top	2	0011010100010011001110101110100101101011001011011001111011100110	sample_fraction	0.123779296875	507		0.123779296875	0			ok	../quantum-junction-tree-tensor/outputs/sim_11_26_34_41_49/json/challenge-64_34.mps.json	-
64_34	moderate	64	aer_mps_selected	mps	quantum_peak_session	challenge-64_34.mps	sample_top	2	0011010100010011001110101110100101101011001011011001111011100110	sample_fraction	0.123779296875	507		0.123779296875	0			ok	outputs/sim_11_26_34_41_49/json/challenge-64_34.mps.json	-
64_34	moderate	64	aer_mps_selected	mps	tree_tensor_sim_session	challenge-64_34.mps	sample_top	3	0011010100010011001110101111100101001011001011011001111011100110	sample_fraction	0.0234375	96		0.0234375	0			ok	../quantum-junction-tree-tensor/outputs/sim_11_26_34_41_49/json/challenge-64_34.mps.json	-
64_34	moderate	64	aer_mps_selected	mps	quantum_peak_session	challenge-64_34.mps	sample_top	3	0011010100010011001110101111100101001011001011011001111011100110	sample_fraction	0.0234375	96		0.0234375	0			ok	outputs/sim_11_26_34_41_49/json/challenge-64_34.mps.json	-
64_34	moderate	64	aer_mps_selected	mps	tree_tensor_sim_session	challenge-64_34.mps	sample_top	4	0011010100010011001110101111100101101011001011011001111011100110	sample_fraction	0.0224609375	92		0.0224609375	0			ok	../quantum-junction-tree-tensor/outputs/sim_11_26_34_41_49/json/challenge-64_34.mps.json	-
64_34	moderate	64	aer_mps_selected	mps	quantum_peak_session	challenge-64_34.mps	sample_top	4	0011010100010011001110101111100101101011001011011001111011100110	sample_fraction	0.0224609375	92		0.0224609375	0			ok	outputs/sim_11_26_34_41_49/json/challenge-64_34.mps.json	-
64_34	moderate	64	aer_mps_selected	mps	tree_tensor_sim_session	challenge-64_34.mps	sample_top	5	0011010100010011001110101110100101001011001011011000111011100010	sample_fraction	0.01953125	80		0.01953125	0			ok	../quantum-junction-tree-tensor/outputs/sim_11_26_34_41_49/json/challenge-64_34.mps.json	-
64_34	moderate	64	aer_mps_selected	mps	quantum_peak_session	challenge-64_34.mps	sample_top	5	0011010100010011001110101110100101001011001011011000111011100010	sample_fraction	0.01953125	80		0.01953125	0			ok	outputs/sim_11_26_34_41_49/json/challenge-64_34.mps.json	-
64_34	moderate	64	aer_mps_selected	mps	tree_tensor_sim_session	challenge-64_34.mps	sample_top	6	0011010100010011001110101110100101101011001011011000111011100010	sample_fraction	0.01953125	80		0.01953125	0			ok	../quantum-junction-tree-tensor/outputs/sim_11_26_34_41_49/json/challenge-64_34.mps.json	-
64_34	moderate	64	aer_mps_selected	mps	quantum_peak_session	challenge-64_34.mps	sample_top	6	0011010100010011001110101110100101101011001011011000111011100010	sample_fraction	0.01953125	80		0.01953125	0			ok	outputs/sim_11_26_34_41_49/json/challenge-64_34.mps.json	-
64_34	moderate	64	aer_mps_selected	mps	tree_tensor_sim_session	challenge-64_34.mps	sample_top	7	0011010100010011101110101110100101101011001011011001111011100110	sample_fraction	0.017578125	72		0.017578125	0			ok	../quantum-junction-tree-tensor/outputs/sim_11_26_34_41_49/json/challenge-64_34.mps.json	-
64_34	moderate	64	aer_mps_selected	mps	quantum_peak_session	challenge-64_34.mps	sample_top	7	0011010100010011101110101110100101101011001011011001111011100110	sample_fraction	0.017578125	72		0.017578125	0			ok	outputs/sim_11_26_34_41_49/json/challenge-64_34.mps.json	-
64_34	moderate	64	aer_mps_selected	mps	tree_tensor_sim_session	challenge-64_34.mps	sample_top	8	0011010100010011101110101110100101001011001011011001111011100110	sample_fraction	0.011962890625	49		0.011962890625	0			ok	../quantum-junction-tree-tensor/outputs/sim_11_26_34_41_49/json/challenge-64_34.mps.json	-
64_34	moderate	64	aer_mps_selected	mps	quantum_peak_session	challenge-64_34.mps	sample_top	8	0011010100010011101110101110100101001011001011011001111011100110	sample_fraction	0.011962890625	49		0.011962890625	0			ok	outputs/sim_11_26_34_41_49/json/challenge-64_34.mps.json	-
64_34	moderate	64	aer_mps_selected	mps	tree_tensor_sim_session	challenge-64_34.mps	sample_top	9	0011010100011011001110101110100101101011001011011001111011100110	sample_fraction	0.0107421875	44		0.0107421875	0			ok	../quantum-junction-tree-tensor/outputs/sim_11_26_34_41_49/json/challenge-64_34.mps.json	-
64_34	moderate	64	aer_mps_selected	mps	quantum_peak_session	challenge-64_34.mps	sample_top	9	0011010100011011001110101110100101101011001011011001111011100110	sample_fraction	0.0107421875	44		0.0107421875	0			ok	outputs/sim_11_26_34_41_49/json/challenge-64_34.mps.json	-
64_34	moderate	64	aer_mps_selected	mps	tree_tensor_sim_session	challenge-64_34.mps	sample_top	10	0011110100010011001110101110100101101011001011011001111011100110	sample_fraction	0.0107421875	44		0.0107421875	0			ok	../quantum-junction-tree-tensor/outputs/sim_11_26_34_41_49/json/challenge-64_34.mps.json	-
64_34	moderate	64	aer_mps_selected	mps	quantum_peak_session	challenge-64_34.mps	sample_top	10	0011110100010011001110101110100101101011001011011001111011100110	sample_fraction	0.0107421875	44		0.0107421875	0			ok	outputs/sim_11_26_34_41_49/json/challenge-64_34.mps.json	-
64_34	moderate	64	aer_mps_selected	mps	tree_tensor_sim_session	challenge-64_34.mps	sample_top	11	0011110100010011001110101110100101001011001011011001111011100110	sample_fraction	0.009765625	40		0.009765625	0			ok	../quantum-junction-tree-tensor/outputs/sim_11_26_34_41_49/json/challenge-64_34.mps.json	-
64_34	moderate	64	aer_mps_selected	mps	quantum_peak_session	challenge-64_34.mps	sample_top	11	0011110100010011001110101110100101001011001011011001111011100110	sample_fraction	0.009765625	40		0.009765625	0			ok	outputs/sim_11_26_34_41_49/json/challenge-64_34.mps.json	-
64_34	moderate	64	aer_mps_selected	mps	tree_tensor_sim_session	challenge-64_34.mps	sample_top	12	0010010100010011001110101110100101101011001011011001111011100110	sample_fraction	0.00927734375	38		0.00927734375	0			ok	../quantum-junction-tree-tensor/outputs/sim_11_26_34_41_49/json/challenge-64_34.mps.json	-
64_34	moderate	64	aer_mps_selected	mps	quantum_peak_session	challenge-64_34.mps	sample_top	12	0010010100010011001110101110100101101011001011011001111011100110	sample_fraction	0.00927734375	38		0.00927734375	0			ok	outputs/sim_11_26_34_41_49/json/challenge-64_34.mps.json	-
64_34	moderate	64	aer_mps_selected	mps	tree_tensor_sim_session	challenge-64_34.mps	sample_top	13	0010010100010011001110101110100101001011001011011001111011100110	sample_fraction	0.0087890625	36		0.0087890625	0			ok	../quantum-junction-tree-tensor/outputs/sim_11_26_34_41_49/json/challenge-64_34.mps.json	-
64_34	moderate	64	aer_mps_selected	mps	quantum_peak_session	challenge-64_34.mps	sample_top	13	0010010100010011001110101110100101001011001011011001111011100110	sample_fraction	0.0087890625	36		0.0087890625	0			ok	outputs/sim_11_26_34_41_49/json/challenge-64_34.mps.json	-
64_34	moderate	64	aer_mps_selected	mps	tree_tensor_sim_session	challenge-64_34.mps	sample_top	14	0011010100010011011010101110100101001011001011011001111011100110	sample_fraction	0.0087890625	36		0.0087890625	0			ok	../quantum-junction-tree-tensor/outputs/sim_11_26_34_41_49/json/challenge-64_34.mps.json	-
64_34	moderate	64	aer_mps_selected	mps	quantum_peak_session	challenge-64_34.mps	sample_top	14	0011010100010011011010101110100101001011001011011001111011100110	sample_fraction	0.0087890625	36		0.0087890625	0			ok	outputs/sim_11_26_34_41_49/json/challenge-64_34.mps.json	-
64_34	moderate	64	aer_mps_selected	mps	tree_tensor_sim_session	challenge-64_34.mps	sample_top	15	0011010100010011001110100110100101001011001011011001011011100110	sample_fraction	0.008544921875	35		0.008544921875	0			ok	../quantum-junction-tree-tensor/outputs/sim_11_26_34_41_49/json/challenge-64_34.mps.json	-
64_34	moderate	64	aer_mps_selected	mps	quantum_peak_session	challenge-64_34.mps	sample_top	15	0011010100010011001110100110100101001011001011011001011011100110	sample_fraction	0.008544921875	35		0.008544921875	0			ok	outputs/sim_11_26_34_41_49/json/challenge-64_34.mps.json	-
64_34	moderate	64	aer_mps_selected	mps	tree_tensor_sim_session	challenge-64_34.mps	sample_top	16	0011010100010011001110101110100101101011001011111001111011100110	sample_fraction	0.007568359375	31		0.007568359375	0			ok	../quantum-junction-tree-tensor/outputs/sim_11_26_34_41_49/json/challenge-64_34.mps.json	-
64_34	moderate	64	aer_mps_selected	mps	quantum_peak_session	challenge-64_34.mps	sample_top	16	0011010100010011001110101110100101101011001011111001111011100110	sample_fraction	0.007568359375	31		0.007568359375	0			ok	outputs/sim_11_26_34_41_49/json/challenge-64_34.mps.json	-
64_34	moderate	64	aer_mps_selected	mps	tree_tensor_sim_session	challenge-64_34.mps	sample_top	17	0011010100011011001110101110100101001011001011011001111011100110	sample_fraction	0.007080078125	29		0.007080078125	0			ok	../quantum-junction-tree-tensor/outputs/sim_11_26_34_41_49/json/challenge-64_34.mps.json	-
64_34	moderate	64	aer_mps_selected	mps	quantum_peak_session	challenge-64_34.mps	sample_top	17	0011010100011011001110101110100101001011001011011001111011100110	sample_fraction	0.007080078125	29		0.007080078125	0			ok	outputs/sim_11_26_34_41_49/json/challenge-64_34.mps.json	-
64_34	moderate	64	aer_mps_selected	mps	tree_tensor_sim_session	challenge-64_34.mps	sample_top	18	0011010100010011001110101110100101001011001011111001111011100110	sample_fraction	0.0068359375	28		0.0068359375	0			ok	../quantum-junction-tree-tensor/outputs/sim_11_26_34_41_49/json/challenge-64_34.mps.json	-
64_34	moderate	64	aer_mps_selected	mps	quantum_peak_session	challenge-64_34.mps	sample_top	18	0011010100010011001110101110100101001011001011111001111011100110	sample_fraction	0.0068359375	28		0.0068359375	0			ok	outputs/sim_11_26_34_41_49/json/challenge-64_34.mps.json	-
64_34	moderate	64	aer_mps_selected	mps	tree_tensor_sim_session	challenge-64_34.mps	sample_top	19	0011010100010011001110101110100101001011001001011001111011100110	sample_fraction	0.006591796875	27		0.006591796875	0			ok	../quantum-junction-tree-tensor/outputs/sim_11_26_34_41_49/json/challenge-64_34.mps.json	-
64_34	moderate	64	aer_mps_selected	mps	quantum_peak_session	challenge-64_34.mps	sample_top	19	0011010100010011001110101110100101001011001001011001111011100110	sample_fraction	0.006591796875	27		0.006591796875	0			ok	outputs/sim_11_26_34_41_49/json/challenge-64_34.mps.json	-
64_34	moderate	64	aer_mps_selected	mps	tree_tensor_sim_session	challenge-64_34.mps	sample_top	20	0011010100010011011010101110100101101011001011011001111011100110	sample_fraction	0.006103515625	25		0.006103515625	0			ok	../quantum-junction-tree-tensor/outputs/sim_11_26_34_41_49/json/challenge-64_34.mps.json	-
64_34	moderate	64	aer_mps_selected	mps	quantum_peak_session	challenge-64_34.mps	sample_top	20	0011010100010011011010101110100101101011001011011001111011100110	sample_fraction	0.006103515625	25		0.006103515625	0			ok	outputs/sim_11_26_34_41_49/json/challenge-64_34.mps.json	-
64_34	moderate	64	aer_mps_selected	mps	tree_tensor_sim_session	challenge-64_34.mps	sample_top	21	0011010100010011001110101110100101101111001011011001111011100110	sample_fraction	0.006103515625	25		0.006103515625	0			ok	../quantum-junction-tree-tensor/outputs/sim_11_26_34_41_49/json/challenge-64_34.mps.json	-
64_34	moderate	64	aer_mps_selected	mps	quantum_peak_session	challenge-64_34.mps	sample_top	21	0011010100010011001110101110100101101111001011011001111011100110	sample_fraction	0.006103515625	25		0.006103515625	0			ok	outputs/sim_11_26_34_41_49/json/challenge-64_34.mps.json	-
64_34	moderate	64	aer_mps_selected	mps	tree_tensor_sim_session	challenge-64_34.mps	sample_top	22	0011010100010011001110101110100101001111001011011001111011100110	sample_fraction	0.005859375	24		0.005859375	0			ok	../quantum-junction-tree-tensor/outputs/sim_11_26_34_41_49/json/challenge-64_34.mps.json	-
64_34	moderate	64	aer_mps_selected	mps	quantum_peak_session	challenge-64_34.mps	sample_top	22	0011010100010011001110101110100101001111001011011001111011100110	sample_fraction	0.005859375	24		0.005859375	0			ok	outputs/sim_11_26_34_41_49/json/challenge-64_34.mps.json	-
64_34	moderate	64	aer_mps_selected	mps	tree_tensor_sim_session	challenge-64_34.mps	sample_top	23	0011010100010011001110101110100101101011001011010001111011100100	sample_fraction	0.005615234375	23		0.005615234375	0			ok	../quantum-junction-tree-tensor/outputs/sim_11_26_34_41_49/json/challenge-64_34.mps.json	-
64_34	moderate	64	aer_mps_selected	mps	quantum_peak_session	challenge-64_34.mps	sample_top	23	0011010100010011001110101110100101101011001011010001111011100100	sample_fraction	0.005615234375	23		0.005615234375	0			ok	outputs/sim_11_26_34_41_49/json/challenge-64_34.mps.json	-
64_34	moderate	64	aer_mps_selected	mps	tree_tensor_sim_session	challenge-64_34.mps	sample_top	24	0011010100010011001110101110100101101011001001011001111011100110	sample_fraction	0.00537109375	22		0.00537109375	0			ok	../quantum-junction-tree-tensor/outputs/sim_11_26_34_41_49/json/challenge-64_34.mps.json	-
64_34	moderate	64	aer_mps_selected	mps	quantum_peak_session	challenge-64_34.mps	sample_top	24	0011010100010011001110101110100101101011001001011001111011100110	sample_fraction	0.00537109375	22		0.00537109375	0			ok	outputs/sim_11_26_34_41_49/json/challenge-64_34.mps.json	-
64_34	moderate	64	aer_mps_selected	mps	tree_tensor_sim_session	challenge-64_34.mps	sample_top	25	0011010100010011001110100110100101101011001011011001011011100110	sample_fraction	0.005126953125	21		0.005126953125	0			ok	../quantum-junction-tree-tensor/outputs/sim_11_26_34_41_49/json/challenge-64_34.mps.json	-
64_34	moderate	64	aer_mps_selected	mps	quantum_peak_session	challenge-64_34.mps	sample_top	25	0011010100010011001110100110100101101011001011011001011011100110	sample_fraction	0.005126953125	21		0.005126953125	0			ok	outputs/sim_11_26_34_41_49/json/challenge-64_34.mps.json	-
64_41	hard	64	aer_mps_selected	mps	tree_tensor_sim_session	challenge-64_41.mps	sample_top	1	0011001100010001000101010001110111001000000001011100011011110010	sample_fraction	0.000244140625	1		0.000244140625	0			ok	../quantum-junction-tree-tensor/outputs/sim_11_26_34_41_49/json/challenge-64_41.mps.json	-
64_41	hard	64	aer_mps_selected	mps	quantum_peak_session	challenge-64_41.mps	sample_top	1	0011001100010001000101010001110111001000000001011100011011110010	sample_fraction	0.000244140625	1		0.000244140625	0			ok	outputs/sim_11_26_34_41_49/json/challenge-64_41.mps.json	-
64_41	hard	64	aer_mps_selected	mps	tree_tensor_sim_session	challenge-64_41.mps	sample_top	2	1011000110010011000100010011110111000000000111010101010011110010	sample_fraction	0.000244140625	1		0.000244140625	0			ok	../quantum-junction-tree-tensor/outputs/sim_11_26_34_41_49/json/challenge-64_41.mps.json	-
64_41	hard	64	aer_mps_selected	mps	quantum_peak_session	challenge-64_41.mps	sample_top	2	1011000110010011000100010011110111000000000111010101010011110010	sample_fraction	0.000244140625	1		0.000244140625	0			ok	outputs/sim_11_26_34_41_49/json/challenge-64_41.mps.json	-
64_41	hard	64	aer_mps_selected	mps	tree_tensor_sim_session	challenge-64_41.mps	sample_top	3	1001001100010011000101000010110101001100000011010001011011110011	sample_fraction	0.000244140625	1		0.000244140625	0			ok	../quantum-junction-tree-tensor/outputs/sim_11_26_34_41_49/json/challenge-64_41.mps.json	-
64_41	hard	64	aer_mps_selected	mps	quantum_peak_session	challenge-64_41.mps	sample_top	3	1001001100010011000101000010110101001100000011010001011011110011	sample_fraction	0.000244140625	1		0.000244140625	0			ok	outputs/sim_11_26_34_41_49/json/challenge-64_41.mps.json	-
64_41	hard	64	aer_mps_selected	mps	tree_tensor_sim_session	challenge-64_41.mps	sample_top	4	1011001100000111001100010011110100011000000111010001110011110010	sample_fraction	0.000244140625	1		0.000244140625	0			ok	../quantum-junction-tree-tensor/outputs/sim_11_26_34_41_49/json/challenge-64_41.mps.json	-
64_41	hard	64	aer_mps_selected	mps	quantum_peak_session	challenge-64_41.mps	sample_top	4	1011001100000111001100010011110100011000000111010001110011110010	sample_fraction	0.000244140625	1		0.000244140625	0			ok	outputs/sim_11_26_34_41_49/json/challenge-64_41.mps.json	-
64_41	hard	64	aer_mps_selected	mps	tree_tensor_sim_session	challenge-64_41.mps	sample_top	5	1011001100010011000101000010110111100000000011011010111011111011	sample_fraction	0.000244140625	1		0.000244140625	0			ok	../quantum-junction-tree-tensor/outputs/sim_11_26_34_41_49/json/challenge-64_41.mps.json	-
64_41	hard	64	aer_mps_selected	mps	quantum_peak_session	challenge-64_41.mps	sample_top	5	1011001100010011000101000010110111100000000011011010111011111011	sample_fraction	0.000244140625	1		0.000244140625	0			ok	outputs/sim_11_26_34_41_49/json/challenge-64_41.mps.json	-
64_41	hard	64	aer_mps_selected	mps	tree_tensor_sim_session	challenge-64_41.mps	sample_top	6	0011001010010111000101010010110111000000000101010011110011110010	sample_fraction	0.000244140625	1		0.000244140625	0			ok	../quantum-junction-tree-tensor/outputs/sim_11_26_34_41_49/json/challenge-64_41.mps.json	-
64_41	hard	64	aer_mps_selected	mps	quantum_peak_session	challenge-64_41.mps	sample_top	6	0011001010010111000101010010110111000000000101010011110011110010	sample_fraction	0.000244140625	1		0.000244140625	0			ok	outputs/sim_11_26_34_41_49/json/challenge-64_41.mps.json	-
64_41	hard	64	aer_mps_selected	mps	tree_tensor_sim_session	challenge-64_41.mps	sample_top	7	1000001110010111010101010011110111000001000111010110000011110010	sample_fraction	0.000244140625	1		0.000244140625	0			ok	../quantum-junction-tree-tensor/outputs/sim_11_26_34_41_49/json/challenge-64_41.mps.json	-
64_41	hard	64	aer_mps_selected	mps	quantum_peak_session	challenge-64_41.mps	sample_top	7	1000001110010111010101010011110111000001000111010110000011110010	sample_fraction	0.000244140625	1		0.000244140625	0			ok	outputs/sim_11_26_34_41_49/json/challenge-64_41.mps.json	-
64_41	hard	64	aer_mps_selected	mps	tree_tensor_sim_session	challenge-64_41.mps	sample_top	8	1011001101010011000100010011110111000001000111011001110011110010	sample_fraction	0.000244140625	1		0.000244140625	0			ok	../quantum-junction-tree-tensor/outputs/sim_11_26_34_41_49/json/challenge-64_41.mps.json	-
64_41	hard	64	aer_mps_selected	mps	quantum_peak_session	challenge-64_41.mps	sample_top	8	1011001101010011000100010011110111000001000111011001110011110010	sample_fraction	0.000244140625	1		0.000244140625	0			ok	outputs/sim_11_26_34_41_49/json/challenge-64_41.mps.json	-
64_41	hard	64	aer_mps_selected	mps	tree_tensor_sim_session	challenge-64_41.mps	sample_top	9	1111001100000111010100000010110001000000000011010001010011111010	sample_fraction	0.000244140625	1		0.000244140625	0			ok	../quantum-junction-tree-tensor/outputs/sim_11_26_34_41_49/json/challenge-64_41.mps.json	-
64_41	hard	64	aer_mps_selected	mps	quantum_peak_session	challenge-64_41.mps	sample_top	9	1111001100000111010100000010110001000000000011010001010011111010	sample_fraction	0.000244140625	1		0.000244140625	0			ok	outputs/sim_11_26_34_41_49/json/challenge-64_41.mps.json	-
64_41	hard	64	aer_mps_selected	mps	tree_tensor_sim_session	challenge-64_41.mps	sample_top	10	1011001100010010000111000011110111000000001111010010100011110010	sample_fraction	0.000244140625	1		0.000244140625	0			ok	../quantum-junction-tree-tensor/outputs/sim_11_26_34_41_49/json/challenge-64_41.mps.json	-
64_41	hard	64	aer_mps_selected	mps	quantum_peak_session	challenge-64_41.mps	sample_top	10	1011001100010010000111000011110111000000001111010010100011110010	sample_fraction	0.000244140625	1		0.000244140625	0			ok	outputs/sim_11_26_34_41_49/json/challenge-64_41.mps.json	-
64_41	hard	64	aer_mps_selected	mps	tree_tensor_sim_session	challenge-64_41.mps	sample_top	11	1010001100010011000101011011110101000000000011011101000011110010	sample_fraction	0.000244140625	1		0.000244140625	0			ok	../quantum-junction-tree-tensor/outputs/sim_11_26_34_41_49/json/challenge-64_41.mps.json	-
64_41	hard	64	aer_mps_selected	mps	quantum_peak_session	challenge-64_41.mps	sample_top	11	1010001100010011000101011011110101000000000011011101000011110010	sample_fraction	0.000244140625	1		0.000244140625	0			ok	outputs/sim_11_26_34_41_49/json/challenge-64_41.mps.json	-
64_41	hard	64	aer_mps_selected	mps	tree_tensor_sim_session	challenge-64_41.mps	sample_top	12	0011001100010011000101010001110111001000000011010010101011110011	sample_fraction	0.000244140625	1		0.000244140625	0			ok	../quantum-junction-tree-tensor/outputs/sim_11_26_34_41_49/json/challenge-64_41.mps.json	-
64_41	hard	64	aer_mps_selected	mps	quantum_peak_session	challenge-64_41.mps	sample_top	12	0011001100010011000101010001110111001000000011010010101011110011	sample_fraction	0.000244140625	1		0.000244140625	0			ok	outputs/sim_11_26_34_41_49/json/challenge-64_41.mps.json	-
64_41	hard	64	aer_mps_selected	mps	tree_tensor_sim_session	challenge-64_41.mps	sample_top	13	0011000101000011000100010101110101000000000011010011000011110010	sample_fraction	0.000244140625	1		0.000244140625	0			ok	../quantum-junction-tree-tensor/outputs/sim_11_26_34_41_49/json/challenge-64_41.mps.json	-
64_41	hard	64	aer_mps_selected	mps	quantum_peak_session	challenge-64_41.mps	sample_top	13	0011000101000011000100010101110101000000000011010011000011110010	sample_fraction	0.000244140625	1		0.000244140625	0			ok	outputs/sim_11_26_34_41_49/json/challenge-64_41.mps.json	-
64_41	hard	64	aer_mps_selected	mps	tree_tensor_sim_session	challenge-64_41.mps	sample_top	14	1101001100010010000101010010110110000000000011010101100011110010	sample_fraction	0.000244140625	1		0.000244140625	0			ok	../quantum-junction-tree-tensor/outputs/sim_11_26_34_41_49/json/challenge-64_41.mps.json	-
64_41	hard	64	aer_mps_selected	mps	quantum_peak_session	challenge-64_41.mps	sample_top	14	1101001100010010000101010010110110000000000011010101100011110010	sample_fraction	0.000244140625	1		0.000244140625	0			ok	outputs/sim_11_26_34_41_49/json/challenge-64_41.mps.json	-
64_41	hard	64	aer_mps_selected	mps	tree_tensor_sim_session	challenge-64_41.mps	sample_top	15	0011001100010010001100000011110001000000000001011010000011110010	sample_fraction	0.000244140625	1		0.000244140625	0			ok	../quantum-junction-tree-tensor/outputs/sim_11_26_34_41_49/json/challenge-64_41.mps.json	-
64_41	hard	64	aer_mps_selected	mps	quantum_peak_session	challenge-64_41.mps	sample_top	15	0011001100010010001100000011110001000000000001011010000011110010	sample_fraction	0.000244140625	1		0.000244140625	0			ok	outputs/sim_11_26_34_41_49/json/challenge-64_41.mps.json	-
64_41	hard	64	aer_mps_selected	mps	tree_tensor_sim_session	challenge-64_41.mps	sample_top	16	0001001101010011001101000110110101000000000111011011000010110010	sample_fraction	0.000244140625	1		0.000244140625	0			ok	../quantum-junction-tree-tensor/outputs/sim_11_26_34_41_49/json/challenge-64_41.mps.json	-
64_41	hard	64	aer_mps_selected	mps	quantum_peak_session	challenge-64_41.mps	sample_top	16	0001001101010011001101000110110101000000000111011011000010110010	sample_fraction	0.000244140625	1		0.000244140625	0			ok	outputs/sim_11_26_34_41_49/json/challenge-64_41.mps.json	-
64_41	hard	64	aer_mps_selected	mps	tree_tensor_sim_session	challenge-64_41.mps	sample_top	17	1011101110010010001111010000110111001000000111011011000011110010	sample_fraction	0.000244140625	1		0.000244140625	0			ok	../quantum-junction-tree-tensor/outputs/sim_11_26_34_41_49/json/challenge-64_41.mps.json	-
64_41	hard	64	aer_mps_selected	mps	quantum_peak_session	challenge-64_41.mps	sample_top	17	1011101110010010001111010000110111001000000111011011000011110010	sample_fraction	0.000244140625	1		0.000244140625	0			ok	outputs/sim_11_26_34_41_49/json/challenge-64_41.mps.json	-
64_41	hard	64	aer_mps_selected	mps	tree_tensor_sim_session	challenge-64_41.mps	sample_top	18	0001001111010011000101000011110101000000100011010000100011110010	sample_fraction	0.000244140625	1		0.000244140625	0			ok	../quantum-junction-tree-tensor/outputs/sim_11_26_34_41_49/json/challenge-64_41.mps.json	-
64_41	hard	64	aer_mps_selected	mps	quantum_peak_session	challenge-64_41.mps	sample_top	18	0001001111010011000101000011110101000000100011010000100011110010	sample_fraction	0.000244140625	1		0.000244140625	0			ok	outputs/sim_11_26_34_41_49/json/challenge-64_41.mps.json	-
64_41	hard	64	aer_mps_selected	mps	tree_tensor_sim_session	challenge-64_41.mps	sample_top	19	1011000101010011000100000011110101001000000011010111100011110010	sample_fraction	0.000244140625	1		0.000244140625	0			ok	../quantum-junction-tree-tensor/outputs/sim_11_26_34_41_49/json/challenge-64_41.mps.json	-
64_41	hard	64	aer_mps_selected	mps	quantum_peak_session	challenge-64_41.mps	sample_top	19	1011000101010011000100000011110101001000000011010111100011110010	sample_fraction	0.000244140625	1		0.000244140625	0			ok	outputs/sim_11_26_34_41_49/json/challenge-64_41.mps.json	-
64_41	hard	64	aer_mps_selected	mps	tree_tensor_sim_session	challenge-64_41.mps	sample_top	20	0001000100010011101100010001110111101001000111010001100011110011	sample_fraction	0.000244140625	1		0.000244140625	0			ok	../quantum-junction-tree-tensor/outputs/sim_11_26_34_41_49/json/challenge-64_41.mps.json	-
